index	path_json	canonical_path_json	type	encrypted	compression_method	compression_name	flag_bits	crc32	compressed_size	uncompressed_size	date_time_json	create_system	create_version	extract_version	external_attr	unix_mode	header_offset	extra_hex	comment_hex
6066	"specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/bgp_local_as_dotplus_private_remove/r4/"	"specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/bgp_local_as_dotplus_private_remove/r4"	directory	false	0	stored	0	00000000	0	0	[2026,7,20,23,48,16]	3	20	20	1107099648	040775	13297984	75780b000104f50100000414000000555405000140435e6a	
6067	"__MACOSX/specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/bgp_local_as_dotplus_private_remove/._r4"	"__MACOSX/specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/bgp_local_as_dotplus_private_remove/._r4"	file	false	8	deflated	8	60facaa4	86	163	[2026,7,20,23,48,16]	3	20	20	2180841472	100775	13298173	75780b000104f50100000414000000555405000140435e6a	
6068	"specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/bgp_local_as_dotplus_private_remove/r2/"	"specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/bgp_local_as_dotplus_private_remove/r2"	directory	false	0	stored	0	00000000	0	0	[2026,7,20,23,48,16]	3	20	20	1107099648	040775	13298474	75780b000104f50100000414000000555405000140435e6a	
6069	"__MACOSX/specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/bgp_local_as_dotplus_private_remove/._r2"	"__MACOSX/specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/bgp_local_as_dotplus_private_remove/._r2"	file	false	8	deflated	8	60facaa4	86	163	[2026,7,20,23,48,16]	3	20	20	2180841472	100775	13298663	75780b000104f50100000414000000555405000140435e6a	
6070	"specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/bgp_redistribute_table/__init__.py"	"specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/bgp_redistribute_table/__init__.py"	file	false	0	stored	8	00000000	0	0	[2026,7,20,23,48,16]	3	10	10	2176057344	100664	13298964	75780b000104f50100000414000000555405000140435e6a	
6071	"__MACOSX/specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/bgp_redistribute_table/.___init__.py"	"__MACOSX/specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/bgp_redistribute_table/.___init__.py"	file	false	8	deflated	8	60facaa4	86	163	[2026,7,20,23,48,16]	3	20	20	2176057344	100664	13299164	75780b000104f50100000414000000555405000140435e6a	
6072	"specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/bgp_redistribute_table/r1/"	"specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/bgp_redistribute_table/r1"	directory	false	0	stored	0	00000000	0	0	[2026,7,20,23,48,16]	3	20	20	1107099648	040775	13299461	75780b000104f50100000414000000555405000140435e6a	
6073	"__MACOSX/specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/bgp_redistribute_table/._r1"	"__MACOSX/specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/bgp_redistribute_table/._r1"	file	false	8	deflated	8	60facaa4	86	163	[2026,7,20,23,48,16]	3	20	20	2180841472	100775	13299637	75780b000104f50100000414000000555405000140435e6a	
6074	"specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/bgp_redistribute_table/test_bgp_redistribute_table.py"	"specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/bgp_redistribute_table/test_bgp_redistribute_table.py"	file	false	8	deflated	8	fb7a7cbe	2280	9102	[2026,7,20,23,48,16]	3	20	20	2176057344	100664	13299925	75780b000104f50100000414000000555405000140435e6a	
6075	"__MACOSX/specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/bgp_redistribute_table/._test_bgp_redistribute_table.py"	"__MACOSX/specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/bgp_redistribute_table/._test_bgp_redistribute_table.py"	file	false	8	deflated	8	60facaa4	86	163	[2026,7,20,23,48,16]	3	20	20	2176057344	100664	13302424	75780b000104f50100000414000000555405000140435e6a	
6076	"specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/bgp_redistribute_table/r2/"	"specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/bgp_redistribute_table/r2"	directory	false	0	stored	0	00000000	0	0	[2026,7,20,23,48,16]	3	20	20	1107099648	040775	13302740	75780b000104f50100000414000000555405000140435e6a	
6077	"__MACOSX/specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/bgp_redistribute_table/._r2"	"__MACOSX/specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/bgp_redistribute_table/._r2"	file	false	8	deflated	8	60facaa4	86	163	[2026,7,20,23,48,16]	3	20	20	2180841472	100775	13302916	75780b000104f50100000414000000555405000140435e6a	
6078	"specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/isis_lfa_topo1/rt7/"	"specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/isis_lfa_topo1/rt7"	directory	false	0	stored	0	00000000	0	0	[2026,7,20,23,48,16]	3	20	20	1107099648	040775	13303204	75780b000104f50100000414000000555405000140435e6a	
6079	"__MACOSX/specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/isis_lfa_topo1/._rt7"	"__MACOSX/specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/isis_lfa_topo1/._rt7"	file	false	8	deflated	8	60facaa4	86	163	[2026,7,20,23,48,16]	3	20	20	2180841472	100775	13303373	75780b000104f50100000414000000555405000140435e6a	
6080	"specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/isis_lfa_topo1/rt6/"	"specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/isis_lfa_topo1/rt6"	directory	false	0	stored	0	00000000	0	0	[2026,7,20,23,48,16]	3	20	20	1107099648	040775	13303654	75780b000104f50100000414000000555405000140435e6a	
6081	"__MACOSX/specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/isis_lfa_topo1/._rt6"	"__MACOSX/specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/isis_lfa_topo1/._rt6"	file	false	8	deflated	8	60facaa4	86	163	[2026,7,20,23,48,16]	3	20	20	2180841472	100775	13303823	75780b000104f50100000414000000555405000140435e6a	
6082	"specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/isis_lfa_topo1/rt1/"	"specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/isis_lfa_topo1/rt1"	directory	false	0	stored	0	00000000	0	0	[2026,7,20,23,48,16]	3	20	20	1107099648	040775	13304104	75780b000104f50100000414000000555405000140435e6a	
6083	"__MACOSX/specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/isis_lfa_topo1/._rt1"	"__MACOSX/specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/isis_lfa_topo1/._rt1"	file	false	8	deflated	8	60facaa4	86	163	[2026,7,20,23,48,16]	3	20	20	2180841472	100775	13304273	75780b000104f50100000414000000555405000140435e6a	
6084	"specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/isis_lfa_topo1/__init__.py"	"specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/isis_lfa_topo1/__init__.py"	file	false	0	stored	8	00000000	0	0	[2026,7,20,23,48,16]	3	10	10	2176057344	100664	13304554	75780b000104f50100000414000000555405000140435e6a	
6085	"__MACOSX/specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/isis_lfa_topo1/.___init__.py"	"__MACOSX/specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/isis_lfa_topo1/.___init__.py"	file	false	8	deflated	8	60facaa4	86	163	[2026,7,20,23,48,16]	3	20	20	2176057344	100664	13304746	75780b000104f50100000414000000555405000140435e6a	
6086	"specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/isis_lfa_topo1/rt4/"	"specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/isis_lfa_topo1/rt4"	directory	false	0	stored	0	00000000	0	0	[2026,7,20,23,48,16]	3	20	20	1107099648	040775	13305035	75780b000104f50100000414000000555405000140435e6a	
6087	"__MACOSX/specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/isis_lfa_topo1/._rt4"	"__MACOSX/specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/isis_lfa_topo1/._rt4"	file	false	8	deflated	8	60facaa4	86	163	[2026,7,20,23,48,16]	3	20	20	2180841472	100775	13305204	75780b000104f50100000414000000555405000140435e6a	
6088	"specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/isis_lfa_topo1/rt3/"	"specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/isis_lfa_topo1/rt3"	directory	false	0	stored	0	00000000	0	0	[2026,7,20,23,48,16]	3	20	20	1107099648	040775	13305485	75780b000104f50100000414000000555405000140435e6a	
6089	"__MACOSX/specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/isis_lfa_topo1/._rt3"	"__MACOSX/specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/isis_lfa_topo1/._rt3"	file	false	8	deflated	8	60facaa4	86	163	[2026,7,20,23,48,16]	3	20	20	2180841472	100775	13305654	75780b000104f50100000414000000555405000140435e6a	
6090	"specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/isis_lfa_topo1/rt2/"	"specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/isis_lfa_topo1/rt2"	directory	false	0	stored	0	00000000	0	0	[2026,7,20,23,48,16]	3	20	20	1107099648	040775	13305935	75780b000104f50100000414000000555405000140435e6a	
6091	"__MACOSX/specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/isis_lfa_topo1/._rt2"	"__MACOSX/specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/isis_lfa_topo1/._rt2"	file	false	8	deflated	8	60facaa4	86	163	[2026,7,20,23,48,16]	3	20	20	2180841472	100775	13306104	75780b000104f50100000414000000555405000140435e6a	
6092	"specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/isis_lfa_topo1/rt5/"	"specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/isis_lfa_topo1/rt5"	directory	false	0	stored	0	00000000	0	0	[2026,7,20,23,48,16]	3	20	20	1107099648	040775	13306385	75780b000104f50100000414000000555405000140435e6a	
6093	"__MACOSX/specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/isis_lfa_topo1/._rt5"	"__MACOSX/specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/isis_lfa_topo1/._rt5"	file	false	8	deflated	8	60facaa4	86	163	[2026,7,20,23,48,16]	3	20	20	2180841472	100775	13306554	75780b000104f50100000414000000555405000140435e6a	
6094	"specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/isis_lfa_topo1/test_isis_lfa_topo1.py"	"specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/isis_lfa_topo1/test_isis_lfa_topo1.py"	file	false	8	deflated	8	9f5adb81	4731	31575	[2026,7,20,23,48,16]	3	20	20	2180841472	100775	13306835	75780b000104f50100000414000000555405000140435e6a	
6095	"__MACOSX/specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/isis_lfa_topo1/._test_isis_lfa_topo1.py"	"__MACOSX/specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/isis_lfa_topo1/._test_isis_lfa_topo1.py"	file	false	8	deflated	8	60facaa4	86	163	[2026,7,20,23,48,16]	3	20	20	2180841472	100775	13311769	75780b000104f50100000414000000555405000140435e6a	
6096	"specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/weighted_ecmp/test_weighted_ecmp.py"	"specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/weighted_ecmp/test_weighted_ecmp.py"	file	false	8	deflated	8	9f16dfbc	1939	5833	[2026,7,20,23,48,16]	3	20	20	2176057344	100664	13312069	75780b000104f50100000414000000555405000140435e6a	
6097	"__MACOSX/specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/weighted_ecmp/._test_weighted_ecmp.py"	"__MACOSX/specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/weighted_ecmp/._test_weighted_ecmp.py"	file	false	8	deflated	8	60facaa4	86	163	[2026,7,20,23,48,16]	3	20	20	2176057344	100664	13314209	75780b000104f50100000414000000555405000140435e6a	
6098	"specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/weighted_ecmp/r1/"	"specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/weighted_ecmp/r1"	directory	false	0	stored	0	00000000	0	0	[2026,7,20,23,48,16]	3	20	20	1107099648	040775	13314507	75780b000104f50100000414000000555405000140435e6a	
6099	"__MACOSX/specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/weighted_ecmp/._r1"	"__MACOSX/specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/weighted_ecmp/._r1"	file	false	8	deflated	8	60facaa4	86	163	[2026,7,20,23,48,16]	3	20	20	2180841472	100775	13314674	75780b000104f50100000414000000555405000140435e6a	
6100	"specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/bgp_lu_topo1/test_bgp_lu.py"	"specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/bgp_lu_topo1/test_bgp_lu.py"	file	false	8	deflated	8	fa775b81	2494	8977	[2026,7,20,23,48,16]	3	20	20	2176057344	100664	13314953	75780b000104f50100000414000000555405000140435e6a	
6101	"__MACOSX/specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/bgp_lu_topo1/._test_bgp_lu.py"	"__MACOSX/specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/bgp_lu_topo1/._test_bgp_lu.py"	file	false	8	deflated	8	60facaa4	86	163	[2026,7,20,23,48,16]	3	20	20	2176057344	100664	13317640	75780b000104f50100000414000000555405000140435e6a	
6102	"specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/bgp_lu_topo1/R1/"	"specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/bgp_lu_topo1/R1"	directory	false	0	stored	0	00000000	0	0	[2026,7,20,23,48,16]	3	20	20	1107099648	040775	13317930	75780b000104f50100000414000000555405000140435e6a	
6103	"__MACOSX/specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/bgp_lu_topo1/._R1"	"__MACOSX/specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/bgp_lu_topo1/._R1"	file	false	8	deflated	8	60facaa4	86	163	[2026,7,20,23,48,16]	3	20	20	2180841472	100775	13318096	75780b000104f50100000414000000555405000140435e6a	
6104	"specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/bgp_lu_topo1/R3/"	"specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/bgp_lu_topo1/R3"	directory	false	0	stored	0	00000000	0	0	[2026,7,20,23,48,16]	3	20	20	1107099648	040775	13318374	75780b000104f50100000414000000555405000140435e6a	
6105	"__MACOSX/specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/bgp_lu_topo1/._R3"	"__MACOSX/specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/bgp_lu_topo1/._R3"	file	false	8	deflated	8	60facaa4	86	163	[2026,7,20,23,48,16]	3	20	20	2180841472	100775	13318540	75780b000104f50100000414000000555405000140435e6a	
6106	"specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/bgp_lu_topo1/R2/"	"specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/bgp_lu_topo1/R2"	directory	false	0	stored	0	00000000	0	0	[2026,7,20,23,48,16]	3	20	20	1107099648	040775	13318818	75780b000104f50100000414000000555405000140435e6a	
6107	"__MACOSX/specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/bgp_lu_topo1/._R2"	"__MACOSX/specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/bgp_lu_topo1/._R2"	file	false	8	deflated	8	60facaa4	86	163	[2026,7,20,23,48,16]	3	20	20	2180841472	100775	13318984	75780b000104f50100000414000000555405000140435e6a	
6108	"specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/bgp_lu_explicitnull/test_bgp_lu_explicitnull.py"	"specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/bgp_lu_explicitnull/test_bgp_lu_explicitnull.py"	file	false	8	deflated	8	8401dea9	1841	5059	[2026,7,20,23,48,16]	3	20	20	2176057344	100664	13319262	75780b000104f50100000414000000555405000140435e6a	
6109	"__MACOSX/specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/bgp_lu_explicitnull/._test_bgp_lu_explicitnull.py"	"__MACOSX/specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/bgp_lu_explicitnull/._test_bgp_lu_explicitnull.py"	file	false	8	deflated	8	60facaa4	86	163	[2026,7,20,23,48,16]	3	20	20	2176057344	100664	13321316	75780b000104f50100000414000000555405000140435e6a	
6110	"specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/bgp_lu_explicitnull/r1/"	"specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/bgp_lu_explicitnull/r1"	directory	false	0	stored	0	00000000	0	0	[2026,7,20,23,48,16]	3	20	20	1107099648	040775	13321626	75780b000104f50100000414000000555405000140435e6a	
6111	"__MACOSX/specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/bgp_lu_explicitnull/._r1"	"__MACOSX/specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/bgp_lu_explicitnull/._r1"	file	false	8	deflated	8	60facaa4	86	163	[2026,7,20,23,48,16]	3	20	20	2180841472	100775	13321799	75780b000104f50100000414000000555405000140435e6a	
6112	"specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/bgp_lu_explicitnull/r2/"	"specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/bgp_lu_explicitnull/r2"	directory	false	0	stored	0	00000000	0	0	[2026,7,20,23,48,16]	3	20	20	1107099648	040775	13322084	75780b000104f50100000414000000555405000140435e6a	
6113	"__MACOSX/specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/bgp_lu_explicitnull/._r2"	"__MACOSX/specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/bgp_lu_explicitnull/._r2"	file	false	8	deflated	8	60facaa4	86	163	[2026,7,20,23,48,16]	3	20	20	2180841472	100775	13322257	75780b000104f50100000414000000555405000140435e6a	
6114	"specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/ospfapi/ctester.py"	"specula-frr-cr5-artifacts-20260722/cr5-patched-worktree-20260720-234815/tests/topotests/ospfapi/ctester.py"	file	false	8	deflated	8	81c89df8	1596	4531	[2026,7,20,23,48,16]	3	20	20	2180841472	100775	13322542	75780b000104f50100000414000000555405000140435e6a	
